"id"	"apptype"	"rank"	"name"	"link"	"created_at"	"updated_at"
278	"paid"	93	"Kick the Buddy: Second Kick"	"https://www.appannie.com/apps/ios/app/kick-the-buddy-second-kick/"	"2015-04-01 12:38:43.258392"	"2015-04-01 12:38:58.731740"
279	"grossing"	93	"eHarmony"	"https://www.appannie.com/apps/ios/app/eharmony/"	"2015-04-01 12:38:43.268110"	"2015-04-01 12:38:58.739965"
280	"free"	94	"Starbucks"	"https://www.appannie.com/apps/ios/app/starbucks/"	"2015-04-01 12:38:43.276774"	"2015-04-01 12:38:58.747348"
281	"paid"	94	"WolframAlpha"	"https://www.appannie.com/apps/ios/app/wolframalpha/"	"2015-04-01 12:38:43.286185"	"2015-04-01 12:38:58.754152"
282	"grossing"	94	"Jelly Splash"	"https://www.appannie.com/apps/ios/app/jelly-splash/"	"2015-04-01 12:38:43.293938"	"2015-04-01 12:38:58.764995"
283	"free"	95	"Flipagram"	"https://www.appannie.com/apps/ios/app/flipagram/"	"2015-04-01 12:38:43.304323"	"2015-04-01 12:38:58.771984"
284	"paid"	95	"Period Tracker Deluxe"	"https://www.appannie.com/apps/ios/app/period-tracker-deluxe/"	"2015-04-01 12:38:43.311709"	"2015-04-01 12:38:58.779495"
285	"grossing"	95	"Sniper 3D Assassin: Shoot to Kill - by Fun Games For Free"	"https://www.appannie.com/apps/ios/app/930574573/"	"2015-04-01 12:38:43.320775"	"2015-04-01 12:38:58.786898"
286	"free"	96	"Diamond Quest!"	"https://www.appannie.com/apps/ios/app/888104696/"	"2015-04-01 12:38:43.329309"	"2015-04-01 12:38:58.794014"
287	"paid"	96	"Toca Kitchen 2"	"https://www.appannie.com/apps/ios/app/toca-kitchen-2/"	"2015-04-01 12:38:43.336386"	"2015-04-01 12:38:58.801716"
288	"grossing"	96	"Angry Birds Stella POP!"	"https://www.appannie.com/apps/ios/app/angry-birds-stella-pop!/"	"2015-04-01 12:38:43.348062"	"2015-04-01 12:38:58.811681"
289	"free"	97	"iMusic Video Tube For YouTube - Background Music  Video Player"	"https://www.appannie.com/apps/ios/app/imusic-video-tube-for-youtube/"	"2015-04-01 12:38:43.373751"	"2015-04-01 12:38:58.826763"
290	"paid"	97	"Buddyman: Kick 2 (by Kick the Buddy)"	"https://www.appannie.com/apps/ios/app/buddyman-kick-2-by-kick-the-buddy/"	"2015-04-01 12:38:43.382404"	"2015-04-01 12:38:58.836066"
291	"grossing"	97	"Subway Surfers"	"https://www.appannie.com/apps/ios/app/subway-surfers/"	"2015-04-01 12:38:43.392042"	"2015-04-01 12:38:58.844204"
292	"free"	98	"Groupon - Deals, Coupons  Shopping: Local Restaurants, Hotels, Yoga  Spas"	"https://www.appannie.com/apps/ios/app/groupon-deals-coupons-shopping-local-restaurants-hotels-yoga-spas/"	"2015-04-01 12:38:43.403434"	"2015-04-01 12:38:58.853523"
293	"paid"	98	"DAILY for Craigslist (iPhone Version)"	"https://www.appannie.com/apps/ios/app/daily-for-craigslist-iphone-version/"	"2015-04-01 12:38:43.413887"	"2015-04-01 12:38:58.865333"
294	"grossing"	98	"Battle Camp"	"https://www.appannie.com/apps/ios/app/battle-camp/"	"2015-04-01 12:38:43.424317"	"2015-04-01 12:38:58.874792"
295	"free"	99	"Plants vs. Zombies™ 2"	"https://www.appannie.com/apps/ios/app/plants-vs.-zombies-2/"	"2015-04-01 12:38:43.433331"	"2015-04-01 12:38:58.884592"
296	"paid"	99	"LexTwerkOut"	"https://www.appannie.com/apps/ios/app/lextwerkout/"	"2015-04-01 12:38:43.454334"	"2015-04-01 12:38:58.893080"
297	"grossing"	99	"Injustice: Gods Among Us"	"https://www.appannie.com/apps/ios/app/injustice-gods-among-us/"	"2015-04-01 12:38:43.464905"	"2015-04-01 12:38:58.901182"
298	"free"	100	"Sonic Dash"	"https://www.appannie.com/apps/ios/app/sonic-dash/"	"2015-04-01 12:38:43.473264"	"2015-04-01 12:38:58.909993"
299	"paid"	100	"Stack the States™"	"https://www.appannie.com/apps/ios/app/stack-the-statestm/"	"2015-04-01 12:38:43.484537"	"2015-04-01 12:38:58.920772"
300	"grossing"	100	"War of Nations™"	"https://www.appannie.com/apps/ios/app/war-of-nations/"	"2015-04-01 12:38:43.494157"	"2015-04-01 12:38:58.928879"
301	"free"	101	"Magic Piano by Smule"	"https://www.appannie.com/apps/ios/app/magic-piano-by-smule/"	"2015-04-01 12:38:43.505917"	"2015-04-01 12:38:58.937057"
302	"paid"	101	"Stick Texting - The Emoji Emoticons Killer (Emoticon Emojis)"	"https://www.appannie.com/apps/ios/app/stick-texting-the-emoji-emoticons-killer-emoticon-emojis/"	"2015-04-01 12:38:43.515907"	"2015-04-01 12:38:58.946046"
303	"grossing"	101	"Marvel Puzzle Quest"	"https://www.appannie.com/apps/ios/app/marvel-puzzle-quest/"	"2015-04-01 12:38:43.526445"	"2015-04-01 12:38:58.955803"
304	"free"	102	"UploadSnap Free for Snapchat - Upload any photo  video from camera roll to snap chat - snapupload"	"https://www.appannie.com/apps/ios/app/uploadsnap-free-for-snapchat-upload-any-photo-video-from-camera-roll-to-snap-chat-snapupload/"	"2015-04-01 12:38:43.536207"	"2015-04-01 12:38:58.965334"
305	"paid"	102	"Block City Wars - Mine Mini Game Edition with skins exporter for minecraft"	"https://www.appannie.com/apps/ios/app/block-city-wars-mine-mini-game-edition-with-skins-exporter-for-minecraft/"	"2015-04-01 12:38:43.545941"	"2015-04-01 12:38:58.974920"
306	"grossing"	102	"Texas Poker"	"https://www.appannie.com/apps/ios/app/texas-poker/"	"2015-04-01 12:38:43.558232"	"2015-04-01 12:38:58.983637"
307	"free"	103	"Cooking Fever"	"https://www.appannie.com/apps/ios/app/cooking-fever/"	"2015-04-01 12:38:43.568206"	"2015-04-01 12:38:58.991376"
308	"paid"	103	"MONOPOLY Here  Now: The World Edition"	"https://www.appannie.com/apps/ios/app/monopoly-here-now-the-world-edition/"	"2015-04-01 12:38:43.578183"	"2015-04-01 12:38:59.001195"
309	"grossing"	103	"Viber"	"https://www.appannie.com/apps/ios/app/viber/"	"2015-04-01 12:38:43.588048"	"2015-04-01 12:38:59.011089"
310	"free"	104	"FINAL FANTASY Record Keeper"	"https://www.appannie.com/apps/ios/app/964320334/"	"2015-04-01 12:38:43.598858"	"2015-04-01 12:38:59.021420"
311	"paid"	104	"Glitché"	"https://www.appannie.com/apps/ios/app/glitche/"	"2015-04-01 12:38:43.608285"	"2015-04-01 12:38:59.029404"
312	"grossing"	104	"Modern War"	"https://www.appannie.com/apps/ios/app/468327549/"	"2015-04-01 12:38:43.617787"	"2015-04-01 12:38:59.037248"
313	"free"	105	"Free Music on iPhone - MP3 Player  Streamer for Youtube  FM playlist - Play audio, listen to radio, songs, pop, rock, jazz, rap"	"https://www.appannie.com/apps/ios/app/free-music-on-iphone-mp3-player-streamer-for-youtube-fm-playlist-play-audio-listen-to-radio-songs-pop-rock-jazz-rap/"	"2015-04-01 12:38:43.627421"	"2015-04-01 12:38:59.047328"
314	"paid"	105	"Photon Flash Player for iPhone - Flash Video  Games plus Private Web Browser"	"https://www.appannie.com/apps/ios/app/photon-flash-player-for-iphone-flash-video-games-plus-private-web-browser/"	"2015-04-01 12:38:43.637103"	"2015-04-01 12:38:59.056290"
315	"grossing"	105	"Deer Hunter 2014"	"https://www.appannie.com/apps/ios/app/583222866/"	"2015-04-01 12:38:43.645969"	"2015-04-01 12:38:59.066340"
316	"free"	106	"Tumblr"	"https://www.appannie.com/apps/ios/app/tumblr/"	"2015-04-01 12:38:43.662702"	"2015-04-01 12:38:59.075663"
317	"paid"	106	"TinyScan Pro - PDF scanner to scan multipage documents"	"https://www.appannie.com/apps/ios/app/tinyscan-pro-pdf-scanner-to-scan-multipage-documents/"	"2015-04-01 12:38:43.672452"	"2015-04-01 12:38:59.083517"
318	"grossing"	106	"DragonVale"	"https://www.appannie.com/apps/ios/app/dragonvale/"	"2015-04-01 12:38:43.681317"	"2015-04-01 12:38:59.093251"
319	"free"	107	"Apple Store"	"https://www.appannie.com/apps/ios/app/apple-store/"	"2015-04-01 12:38:43.690554"	"2015-04-01 12:38:59.101813"
320	"paid"	107	"Crazy Helium Booth"	"https://www.appannie.com/apps/ios/app/crazy-helium-booth/"	"2015-04-01 12:38:43.702684"	"2015-04-01 12:38:59.110759"
321	"grossing"	107	"Fast  Furious: Legacy"	"https://www.appannie.com/apps/ios/app/fast-furious-legacy/"	"2015-04-01 12:38:43.712515"	"2015-04-01 12:38:59.122107"
322	"free"	108	"New Words With Friends"	"https://www.appannie.com/apps/ios/app/new-words-with-friends/"	"2015-04-01 12:38:43.722439"	"2015-04-01 12:38:59.130903"
323	"paid"	108	"Multiplayer for Minecraft PE"	"https://www.appannie.com/apps/ios/app/multiplayer-for-minecraft-pe/"	"2015-04-01 12:38:43.732261"	"2015-04-01 12:38:59.142629"
324	"grossing"	108	"MileIQ - Mile Tracker  Mileage Log for Tax Deduction"	"https://www.appannie.com/apps/ios/app/mileiq-mile-tracker-mileage-log-for-tax-deduction/"	"2015-04-01 12:38:43.741110"	"2015-04-01 12:38:59.151798"
325	"free"	109	"Buddyman: Ninja Kick 2"	"https://www.appannie.com/apps/ios/app/buddyman-ninja-kick-2/"	"2015-04-01 12:38:43.751758"	"2015-04-01 12:38:59.160836"
326	"paid"	109	"Toca Hair Salon 2"	"https://www.appannie.com/apps/ios/app/toca-hair-salon-2/"	"2015-04-01 12:38:43.762261"	"2015-04-01 12:38:59.171066"
327	"grossing"	109	"Bejeweled Blitz"	"https://www.appannie.com/apps/ios/app/bejeweled-blitz/"	"2015-04-01 12:38:43.771673"	"2015-04-01 12:38:59.180775"
328	"free"	110	"Hangouts - free messaging, video, and voice"	"https://www.appannie.com/apps/ios/app/hangouts-free-messaging-video-and-voice/"	"2015-04-01 12:38:43.781358"	"2015-04-01 12:38:59.189188"
329	"paid"	110	"Fantastical 2 for iPhone - Calendar and Reminders"	"https://www.appannie.com/apps/ios/app/fantastical-2-for-iphone-calendar-and-reminders/"	"2015-04-01 12:38:43.790104"	"2015-04-01 12:38:59.196994"
330	"grossing"	110	"Empire: Four Kingdoms - medieval MMO"	"https://www.appannie.com/apps/ios/app/empire-four-kingdoms-medieval-mmo/"	"2015-04-01 12:38:43.799778"	"2015-04-01 12:38:59.207266"
331	"free"	111	"Solitaire"	"https://www.appannie.com/apps/ios/app/359917414/"	"2015-04-01 12:38:43.809128"	"2015-04-01 12:38:59.218254"
332	"paid"	111	"The Occupant"	"https://www.appannie.com/apps/ios/app/the-occupant/"	"2015-04-01 12:38:43.817789"	"2015-04-01 12:38:59.227045"
333	"grossing"	111	"Magic Piano by Smule"	"https://www.appannie.com/apps/ios/app/magic-piano-by-smule/"	"2015-04-01 12:38:43.828138"	"2015-04-01 12:38:59.238688"
334	"free"	112	"Bike Race Free by Top Free Games"	"https://www.appannie.com/apps/ios/app/bike-race-free-by-top-free-games/"	"2015-04-01 12:38:43.837570"	"2015-04-01 12:38:59.248206"
335	"paid"	112	"Bad Piggies"	"https://www.appannie.com/apps/ios/app/bad-piggies/"	"2015-04-01 12:38:43.848781"	"2015-04-01 12:38:59.256286"
336	"grossing"	112	"Gold Fish Casino Slots"	"https://www.appannie.com/apps/ios/app/gold-fish-casino-slots/"	"2015-04-01 12:38:43.858169"	"2015-04-01 12:38:59.266184"
337	"free"	113	"GroupMe"	"https://www.appannie.com/apps/ios/app/groupme/"	"2015-04-01 12:38:43.868176"	"2015-04-01 12:38:59.275485"
338	"paid"	113	"InstaCollage Pro - Collage Maker  FX Editor   Photo Editor"	"https://www.appannie.com/apps/ios/app/instacollage-pro-collage-maker-fx-editor-photo-editor/"	"2015-04-01 12:38:43.876689"	"2015-04-01 12:38:59.284927"
339	"grossing"	113	"Candy Blast Mania"	"https://www.appannie.com/apps/ios/app/candy-blast-mania/"	"2015-04-01 12:38:43.886468"	"2015-04-01 12:38:59.293227"
340	"free"	114	"PicsArt Photo Studio"	"https://www.appannie.com/apps/ios/app/picsart-photo-studio/"	"2015-04-01 12:38:43.898051"	"2015-04-01 12:38:59.301359"
341	"paid"	114	"White Noise"	"https://www.appannie.com/apps/ios/app/white-noise/"	"2015-04-01 12:38:43.907865"	"2015-04-01 12:38:59.311147"
342	"grossing"	114	"Solitaire TriPeaks - Classic solitaire with fun  addicting elements of pyramid, spider, and freecell"	"https://www.appannie.com/apps/ios/app/solitaire-tripeaks-classic-solitaire-with-fun-addicting-elements-of-pyramid-spider-and-freecell/"	"2015-04-01 12:38:43.917270"	"2015-04-01 12:38:59.320632"
343	"free"	115	"Wish - Shopping Made Fun"	"https://www.appannie.com/apps/ios/app/wish-shopping-made-fun/"	"2015-04-01 12:38:43.925090"	"2015-04-01 12:38:59.330002"
344	"paid"	115	"Word Swag - Cool fonts, typography generator, creative quotes, and text over pic editor!"	"https://www.appannie.com/apps/ios/app/word-swag-cool-fonts-typography-generator-creative-quotes-and-text-over-pic-editor/"	"2015-04-01 12:38:43.935744"	"2015-04-01 12:38:59.339130"
345	"grossing"	115	"Charm King™"	"https://www.appannie.com/apps/ios/app/charm-king/"	"2015-04-01 12:38:43.945336"	"2015-04-01 12:38:59.347719"
346	"free"	116	"Flashlight Ⓞ"	"https://www.appannie.com/apps/ios/app/flashlight-o/"	"2015-04-01 12:38:43.957529"	"2015-04-01 12:38:59.356721"
347	"paid"	116	"Zombieville USA 2"	"https://www.appannie.com/apps/ios/app/zombieville-usa-2/"	"2015-04-01 12:38:43.967648"	"2015-04-01 12:38:59.365877"
348	"grossing"	116	"Real Racing 3"	"https://www.appannie.com/apps/ios/app/556164008/"	"2015-04-01 12:38:43.978187"	"2015-04-01 12:38:59.376186"
349	"free"	117	"Criminal Case"	"https://www.appannie.com/apps/ios/app/767473889/"	"2015-04-01 12:38:43.988754"	"2015-04-01 12:38:59.383868"
350	"paid"	117	"Farming Simulator 14"	"https://www.appannie.com/apps/ios/app/farming-simulator-14/"	"2015-04-01 12:38:44.000012"	"2015-04-01 12:38:59.392669"
351	"grossing"	117	"Bubble Mania™"	"https://www.appannie.com/apps/ios/app/bubble-mania/"	"2015-04-01 12:38:44.009969"	"2015-04-01 12:38:59.401199"
352	"free"	118	"HOME: Boov Pop!"	"https://www.appannie.com/apps/ios/app/home-boov-pop/"	"2015-04-01 12:38:44.019891"	"2015-04-01 12:38:59.409752"
353	"paid"	118	"Crazy Gears"	"https://www.appannie.com/apps/ios/app/crazy-gears/"	"2015-04-01 12:38:44.029102"	"2015-04-01 12:38:59.420745"
354	"grossing"	118	"Caesars Slots"	"https://www.appannie.com/apps/ios/app/caesars-slots/"	"2015-04-01 12:38:44.038728"	"2015-04-01 12:38:59.428585"
355	"free"	119	"Sky Streaker - Gumball Climbing Arcade Game"	"https://www.appannie.com/apps/ios/app/sky-streaker-gumball-climbing/"	"2015-04-01 12:38:44.049633"	"2015-04-01 12:38:59.437887"
356	"paid"	119	"JEOPARDY!"	"https://www.appannie.com/apps/ios/app/377127117/"	"2015-04-01 12:38:44.059612"	"2015-04-01 12:38:59.446753"
357	"grossing"	119	"Crazy Kitchen"	"https://www.appannie.com/apps/ios/app/crazy-kitchen/"	"2015-04-01 12:38:44.070560"	"2015-04-01 12:38:59.455896"
358	"free"	120	"Fruit Ninja Free"	"https://www.appannie.com/apps/ios/app/fruit-ninja-free/"	"2015-04-01 12:38:44.080162"	"2015-04-01 12:38:59.466144"
359	"paid"	120	"Civilization Revolution 2"	"https://www.appannie.com/apps/ios/app/civilization-revolution-2/"	"2015-04-01 12:38:44.089945"	"2015-04-01 12:38:59.475283"
360	"grossing"	120	"My Talking Angela"	"https://www.appannie.com/apps/ios/app/my-talking-angela/"	"2015-04-01 12:38:44.126346"	"2015-04-01 12:38:59.483819"
361	"free"	121	"Indeed Job Search"	"https://www.appannie.com/apps/ios/app/indeed-job-search/"	"2015-04-01 12:38:44.136120"	"2015-04-01 12:38:59.492374"
362	"paid"	121	"Catan"	"https://www.appannie.com/apps/ios/app/catan/"	"2015-04-01 12:38:44.147848"	"2015-04-01 12:38:59.500886"
363	"grossing"	121	"Plants vs. Zombies™ 2"	"https://www.appannie.com/apps/ios/app/plants-vs.-zombies-2/"	"2015-04-01 12:38:44.158949"	"2015-04-01 12:38:59.509041"
364	"free"	122	"Flow Free"	"https://www.appannie.com/apps/ios/app/flow-free/"	"2015-04-01 12:38:44.169818"	"2015-04-01 12:38:59.518129"
365	"paid"	122	"TapeACall Pro - Record Phone Calls. Call Recorder For Interviews on iPhone"	"https://www.appannie.com/apps/ios/app/tapeacall-pro-record-phone-calls-call-recorder-for-interviews-on-iphone/"	"2015-04-01 12:38:44.178205"	"2015-04-01 12:38:59.526048"
366	"grossing"	122	"Monster Legends Mobile"	"https://www.appannie.com/apps/ios/app/monster-legends-mobile/"	"2015-04-01 12:38:44.187130"	"2015-04-01 12:38:59.535658"
367	"free"	123	"Verizon Cloud"	"https://www.appannie.com/apps/ios/app/verizon-cloud/"	"2015-04-01 12:38:44.195293"	"2015-04-01 12:38:59.545199"
368	"paid"	123	"Simply Being - Guided Meditation for Relaxation and Presence"	"https://www.appannie.com/apps/ios/app/simply-being-guided-meditation/"	"2015-04-01 12:38:44.206447"	"2015-04-01 12:38:59.554411"
369	"grossing"	123	"Five Nights at Freddy's 3"	"https://www.appannie.com/apps/ios/app/five-nights-at-freddys-3/"	"2015-04-01 12:38:44.214850"	"2015-04-01 12:38:59.565421"
370	"free"	124	"Google Docs"	"https://www.appannie.com/apps/ios/app/google-docs/"	"2015-04-01 12:38:44.226080"	"2015-04-01 12:38:59.573511"
371	"paid"	124	"Omegle"	"https://www.appannie.com/apps/ios/app/omegle/"	"2015-04-01 12:38:44.236326"	"2015-04-01 12:38:59.582969"
372	"grossing"	124	"TwoDots"	"https://www.appannie.com/apps/ios/app/twodots/"	"2015-04-01 12:38:44.245818"	"2015-04-01 12:38:59.592282"
373	"free"	125	"LINE"	"https://www.appannie.com/apps/ios/app/443904275/"	"2015-04-01 12:38:44.255863"	"2015-04-01 12:38:59.600687"
374	"paid"	125	"The Fast Metabolism Diet App – Customized meal planning, food lists, and diet tools"	"https://www.appannie.com/apps/ios/app/the-fast-metabolism-diet-app-customized-meal-planning-food-lists-and-diet-tools/"	"2015-04-01 12:38:44.266171"	"2015-04-01 12:38:59.609377"
375	"grossing"	125	"Knights  Dragons - Epic Action RPG"	"https://www.appannie.com/apps/ios/app/knights-dragons-epic-action-rpg/"	"2015-04-01 12:38:44.275790"	"2015-04-01 12:38:59.619992"
376	"free"	126	"cPro Craigslist Mobile client"	"https://www.appannie.com/apps/ios/app/cpro-craigslist-mobile-client/"	"2015-04-01 12:38:44.286377"	"2015-04-01 12:38:59.630327"
377	"paid"	126	"NOAA Hi-Def Radar"	"https://www.appannie.com/apps/ios/app/noaa-hi-def-radar/"	"2015-04-01 12:38:44.296957"	"2015-04-01 12:38:59.639518"
378	"grossing"	126	"Pixel Gun 3D"	"https://www.appannie.com/apps/ios/app/pixel-gun-3d/"	"2015-04-01 12:38:44.306185"	"2015-04-01 12:38:59.649409"
379	"free"	127	"Ditty for Messenger"	"https://www.appannie.com/apps/ios/app/ditty-for-messenger/"	"2015-04-01 12:38:44.316350"	"2015-04-01 12:38:59.659322"
380	"paid"	127	"Tiny Wings"	"https://www.appannie.com/apps/ios/app/tiny-wings/"	"2015-04-01 12:38:44.325531"	"2015-04-01 12:38:59.674109"
381	"grossing"	127	"High 5 Casino Slots - 130+ FREE Slots, Real Vegas Slots HD"	"https://www.appannie.com/apps/ios/app/high-5-casino-slots-130-free-slots-real-vegas-slots-hd/"	"2015-04-01 12:38:44.335431"	"2015-04-01 12:38:59.683714"
382	"free"	128	"Microsoft Outlook"	"https://www.appannie.com/apps/ios/app/microsoft-outlook/"	"2015-04-01 12:38:44.344979"	"2015-04-01 12:38:59.694105"
383	"paid"	128	"Yoga Studio"	"https://www.appannie.com/apps/ios/app/yoga-studio/"	"2015-04-01 12:38:44.355236"	"2015-04-01 12:38:59.703940"
384	"grossing"	128	"X-Men: Battle of the Atom"	"https://www.appannie.com/apps/ios/app/x-men-battle-of-the-atom/"	"2015-04-01 12:38:44.366392"	"2015-04-01 12:38:59.714325"
385	"free"	129	"Tangent - Add Geometric Shape, Pattern, Texture, and Frame Overlays and Effects to Your Photos"	"https://www.appannie.com/apps/ios/app/tangent-add-geometric-shape-pattern-texture-and-frame-overlays-and-effects-to-your-photos/"	"2015-04-01 12:38:44.376729"	"2015-04-01 12:38:59.723172"
386	"paid"	129	"The Weather Channel® Max"	"https://www.appannie.com/apps/ios/app/the-weather-channel-max/"	"2015-04-01 12:38:44.385888"	"2015-04-01 12:38:59.734265"
387	"grossing"	129	"World of Tanks Blitz"	"https://www.appannie.com/apps/ios/app/world-of-tanks-blitz/"	"2015-04-01 12:38:44.406413"	"2015-04-01 12:38:59.741827"
388	"free"	130	"TuneIn Radio - Stream free music, sports, talk  news stations, podcasts, songs  tracks"	"https://www.appannie.com/apps/ios/app/tunein-radio-stream-free-music-sports-talk-news-stations-podcasts-songs-tracks/"	"2015-04-01 12:38:44.417521"	"2015-04-01 12:38:59.749285"
389	"paid"	130	"Call of Duty: Black Ops Zombies"	"https://www.appannie.com/apps/ios/app/call-of-duty-black-ops-zombies/"	"2015-04-01 12:38:44.425433"	"2015-04-01 12:38:59.756414"
390	"grossing"	130	"My Singing Monsters"	"https://www.appannie.com/apps/ios/app/my-singing-monsters/"	"2015-04-01 12:38:44.434313"	"2015-04-01 12:38:59.762722"
391	"free"	131	"Find My Friends"	"https://www.appannie.com/apps/ios/app/find-my-friends/"	"2015-04-01 12:38:44.442818"	"2015-04-01 12:38:59.771320"
392	"paid"	131	"PicFrame"	"https://www.appannie.com/apps/ios/app/picframe/"	"2015-04-01 12:38:44.453189"	"2015-04-01 12:38:59.781393"
393	"grossing"	131	"Xtreme Slots - FREE Casino Slot Machines"	"https://www.appannie.com/apps/ios/app/xtreme-slots-free-casino-slot-machines/"	"2015-04-01 12:38:44.461478"	"2015-04-01 12:38:59.790484"
394	"free"	132	"OfferUp - Buy. Sell. Simple."	"https://www.appannie.com/apps/ios/app/468996152/"	"2015-04-01 12:38:44.474058"	"2015-04-01 12:38:59.802007"
395	"paid"	132	"Temple Run: Oz"	"https://www.appannie.com/apps/ios/app/temple-run-oz/"	"2015-04-01 12:38:44.483867"	"2015-04-01 12:38:59.840274"
396	"grossing"	132	"My NBA 2K15"	"https://www.appannie.com/apps/ios/app/my-nba-2k15/"	"2015-04-01 12:38:44.493495"	"2015-04-01 12:38:59.848083"
397	"free"	133	"imo free video calls and chat"	"https://www.appannie.com/apps/ios/app/imo-free-video-calls-and-chat/"	"2015-04-01 12:38:44.503415"	"2015-04-01 12:38:59.855487"
398	"paid"	133	"CamCard - Business card scanner  Business card reader  scan card"	"https://www.appannie.com/apps/ios/app/camcard-business-card-scanner-business-card-reader-scan-card/"	"2015-04-01 12:38:44.512682"	"2015-04-01 12:38:59.864774"
399	"grossing"	133	"Ashley Madison"	"https://www.appannie.com/apps/ios/app/ashley-madison/"	"2015-04-01 12:38:44.525454"	"2015-04-01 12:38:59.872817"
400	"free"	134	"White Tiles 4 : Piano Master ( Don't Touch the White or Blank Tile)"	"https://www.appannie.com/apps/ios/app/white-tiles-4-piano-master-dont-touch-the-white-or-blank-tile/"	"2015-04-01 12:38:44.536265"	"2015-04-01 12:38:59.882732"
401	"paid"	134	"VideoMerger Pro -Join multiple video clips into one single video by adding different effects or overlay to video"	"https://www.appannie.com/apps/ios/app/videomerger-pro-join-multiple-video-clips-into-one-single-video-by-adding-different-effects-or-overlay-to-video/"	"2015-04-01 12:38:44.546258"	"2015-04-01 12:38:59.892472"
402	"grossing"	134	"세븐나이츠 for kakao"	"https://www.appannie.com/apps/ios/app/sebeunnaicheu-for-kakao/"	"2015-04-01 12:38:44.555699"	"2015-04-01 12:38:59.900992"
403	"free"	135	"Kindle – Read Books, eBooks, Magazines, Newspapers  Textbooks"	"https://www.appannie.com/apps/ios/app/kindle-read-books-ebooks-magazines-newspapers-textbooks/"	"2015-04-01 12:38:44.567049"	"2015-04-01 12:38:59.907707"
404	"paid"	135	"Video Downloader Pro - Download  Play Any Video"	"https://www.appannie.com/apps/ios/app/576729372/"	"2015-04-01 12:38:44.575262"	"2015-04-01 12:38:59.915009"
405	"grossing"	135	"Monster Busters"	"https://www.appannie.com/apps/ios/app/monster-busters/"	"2015-04-01 12:38:44.583685"	"2015-04-01 12:38:59.922875"
406	"free"	136	"Sports Jeopardy! - Quiz game for fans of football, basketball, baseball, golf and more"	"https://www.appannie.com/apps/ios/app/sports-jeopardy-quiz-game-for-fans-of-football-basketball-baseball-golf-and-more/"	"2015-04-01 12:38:44.591937"	"2015-04-01 12:38:59.933126"
407	"paid"	136	"Movie Box App"	"https://www.appannie.com/apps/ios/app/movie-box-app/"	"2015-04-01 12:38:44.600259"	"2015-04-01 12:38:59.940780"
408	"grossing"	136	"Sugar Smash: Book of Life - Sweetest Free Match 3"	"https://www.appannie.com/apps/ios/app/sugar-smash-book-of-life-sweetest-free-match-3/"	"2015-04-01 12:38:44.610747"	"2015-04-01 12:38:59.951559"
409	"free"	137	"Game of War - Fire Age"	"https://www.appannie.com/apps/ios/app/game-of-war-fire-age/"	"2015-04-01 12:38:44.621718"	"2015-04-01 12:38:59.960947"
410	"paid"	137	"PAC-MAN"	"https://www.appannie.com/apps/ios/app/pac-man/"	"2015-04-01 12:38:44.632105"	"2015-04-01 12:38:59.968828"
411	"grossing"	137	"千人斩-Efun"	"https://www.appannie.com/apps/ios/app/qian-ren-zhan-efun/"	"2015-04-01 12:38:44.641926"	"2015-04-01 12:38:59.977980"
412	"free"	138	"Walgreens"	"https://www.appannie.com/apps/ios/app/walgreens/"	"2015-04-01 12:38:44.652481"	"2015-04-01 12:38:59.989127"
413	"paid"	138	"Full Fitness : Exercise Workout Trainer"	"https://www.appannie.com/apps/ios/app/full-fitness-exercise-workout-trainer/"	"2015-04-01 12:38:44.664449"	"2015-04-01 12:38:59.997839"
414	"grossing"	138	"Pyramid Solitaire Saga"	"https://www.appannie.com/apps/ios/app/pyramid-solitaire-saga/"	"2015-04-01 12:38:44.675124"	"2015-04-01 12:39:00.005270"
415	"free"	139	"Music Messenger"	"https://www.appannie.com/apps/ios/app/music-messenger/"	"2015-04-01 12:38:44.684798"	"2015-04-01 12:39:00.012062"
416	"paid"	139	"My Macros+ Diet, Weight and Calorie Tracker"	"https://www.appannie.com/apps/ios/app/my-macros-diet-weight-and-calorie-tracker/"	"2015-04-01 12:38:44.693993"	"2015-04-01 12:39:00.020963"
417	"grossing"	139	"League of War: 3D Strategy Game"	"https://www.appannie.com/apps/ios/app/league-of-war-3d-strategy-game/"	"2015-04-01 12:38:44.702856"	"2015-04-01 12:39:00.027940"
418	"free"	140	"Google+"	"https://www.appannie.com/apps/ios/app/447119634/"	"2015-04-01 12:38:44.712221"	"2015-04-01 12:39:00.038795"
419	"paid"	140	"The Sims 3 World Adventures"	"https://www.appannie.com/apps/ios/app/the-sims-3-world-adventures/"	"2015-04-01 12:38:44.724705"	"2015-04-01 12:39:00.046531"
420	"grossing"	140	"Heroes of Camelot"	"https://www.appannie.com/apps/ios/app/heroes-of-camelot/"	"2015-04-01 12:38:44.734759"	"2015-04-01 12:39:00.055556"
421	"free"	141	"Hulu Plus"	"https://www.appannie.com/apps/ios/app/hulu-plus/"	"2015-04-01 12:38:44.745446"	"2015-04-01 12:39:00.064224"
422	"paid"	141	"FACEinHOLE® - Who do you want to be today?"	"https://www.appannie.com/apps/ios/app/320636131/"	"2015-04-01 12:38:44.758756"	"2015-04-01 12:39:00.073283"
